"w1","w2","w3","prediction","rank"
"bed","bath","and","beyond",3
"bed","to","sleep","in",3
"been","a","big","fan",3
"been","a","couple","of",3
"been","a","fan","of",13
"been","a","long","day",16
"been","a","long","time",37
"been","a","lot","of",20
"been","a","part","of",11
"been","a","while","since",28
"been","able","to","create",3
"been","able","to","find",11
"been","able","to","get",17
"been","added","to","the",10
"been","around","for","a",3
"been","doing","this","for",5
"been","in","contact","with",4
"been","in","love","with",6
"been","in","the","hospital",3
"been","looking","for","a",7
"been","looking","for","an",3
"been","looking","forward","to",6
"been","meaning","to","get",3
"been","on","my","mind",10
"been","on","the","market",4
"been","one","of","my",7
"been","one","of","the",18
"been","one","of","those",6
"been","out","of","the",3
"been","part","of","our",4
"been","quite","a","few",4
"been","removed","from","the",5
"been","talking","to","me",4
"been","there","for","years",4
"been","through","a","lot",5
"been","to","new","york",3
"been","too","long","since",4
"been","trying","to","figure",6
"been","trying","to","get",13
"been","waiting","for","this",14
"been","working","hard","to",3
"been","working","on","a",5
"been","working","on","the",4
"been","working","really","hard",3
"beers","on","tap","and",4
"before","arriving","at","the",3
"before","going","to","the",7
"before","heading","back","to",5
"before","i","go","to",16
"before","i","had","to",5
"before","i","went","to",5
"before","it","is","too",13
"before","or","after","the",4
"before","returning","to","the",5
"before","the","end","of",33
"before","the","game","i",4
"before","they","go","to",5
"before","you","go","to",9
"before","you","know","it",7
"beginning","of","the","end",11
"beginning","of","the","year",14
"beginning","to","look","a",6
"being","a","part","of",16
"being","able","to","get",4
"being","able","to","make",3
"being","able","to","take",3
"being","one","of","the",12
"being","part","of","a",4
"being","part","of","the",10
"being","the","first","to",4
"believe","in","the","power",5
"believe","it","is","because",3
"believe","it","is","the",8
"believe","it","or","not",26
"believe","that","i","am",3
"believe","that","it","is",12
"believe","there","is","a",8
"believe","to","be","the",3
"believed","to","be","the",9
"belongs","to","those","who",5
"benefit","of","the","doubt",15
"best","bet","is","to",3
"best","day","of","my",12
"best","friend","is","a",4
"best","i","have","ever",9
"best","is","yet","to",7
"best","known","for","his",9
"best","of","both","worlds",12
"best","of","the","best",12
"best","part","is","that",6
"best","part","of","the",10
"best","place","to","start",5
"best","seat","in","the",4
"best","thing","i","have",16
"best","thing","in","the",6
"best","thing","to","do",15
"best","way","to","find",5
"best","way","to","get",11
"best","way","to","make",4
"best","we","can","to",4
"better","late","than","never",13
"better","part","of","the",4
"better","place","to","live",5
"better","safe","than","sorry",4
"better","than","i","could",3
"better","than","i","do",3
"better","than","i","thought",6
"better","than","last","year",4
"better","than","the","first",9
"better","than","the","one",4
"better","than","the","other",4
"better","to","do","than",4
"better","way","to","do",3
"better","way","to","get",3
"better","way","to","spend",3
"better","when","they","were",4
"between","a","man","and",6
"between","am","and","pm",16
"between","christmas","and","new",4
"between","pm","and","pm",5
"between","the","ages","of",8
"between","the","hours","of",7
"between","the","two","of",8
"between","you","and","your",4
"beware","the","ides","of",3
"beyond","the","call","of",3
"big","deal","about","it",3
"big","deal","it","is",3
"big","deal","out","of",5
"big","enough","for","the",3
"big","fan","of","the",6
"big","fans","of","the",4
"big","hole","in","the",3
"big","part","of","the",7
"big","problem","is","that",3
"bit","out","of","place",6
"black","and","white","with",3
"blame","it","on","the",10
"blessed","to","have","a",11
"blown","away","by","the",6
"blue","cross","blue","shield",3
"bonus","points","if","you",3
"book","on","how","to",3
"books","to","read","and",3
"born","and","raised","in",15
"both","it","is","a",3
"both","mens","and","womens",3
"both","of","us","to",3
"both","physically","and","emotionally",3
"both","sides","of","the",43
"bottom","of","the","hill",8
"bottom","of","the","page",7
"bottom","of","the","screen",4
"boys","are","back","in",4
"break","away","from","the",4
"breakfast","lunch","and","dinner",9
"breath","of","fresh","air",9
"bridge","on","the","river",4
"bring","it","to","a",5
"bring","to","the","table",4
"broke","do","not","fix",3
"brought","me","back","to",4
"brought","tears","to","my",3
"buffy","the","vampire","slayer",6
"build","up","in","the",3
"built","from","the","ground",3
"busiest","day","of","the",4
"business","it","does","not",3
"but","a","lot","of",19
"but","all","of","my",4
"but","all","of","the",4
"but","also","a","few",3
"but","also","because","it",4
"but","are","not","limited",3
"but","as","far","as",11
"but","as","long","as",14
"but","as","soon","as",10
"but","at","least","i",25
"but","at","some","point",7
"but","at","the","end",14
"but","at","the","same",37
"but","back","to","the",4
"but","be","sure","to",4
"but","because","it","is",5
"but","because","of","the",8
"but","both","of","us",3
"but","by","all","means",4
"but","could","not","get",4
"but","did","not","get",8
"but","did","not","have",10
"but","did","not","really",3
"but","did","you","know",5
"but","do","not","be",8
"but","do","not","feel",3
"but","do","not","get",6
"but","do","not","have",9
"but","do","not","tell",4
"but","do","not","think",7
"but","do","not","worry",11
"but","does","not","have",5
"but","does","not","know",5
"but","every","time","i",7
"but","every","time","we",3
"but","feel","free","to",6
"but","for","how","long",3
"but","for","now","i",12
"but","for","now","the",3
"but","for","the","most",10
"but","good","things","to",3
"but","he","could","not",9
"but","he","did","not",45
"but","he","does","not",14
"but","he","has","a",4
"but","he","has","to",5
"but","he","is","a",11
"but","he","is","also",11
"but","he","is","doing",4
"but","he","is","got",4
"but","he","is","my",5
"but","he","is","not",23
"but","he","is","so",4
"but","he","is","still",5
"but","he","was","not",21
"but","he","will","be",3
"but","here","it","is",5
"but","here","we","are",8
"but","hey","it","is",5
"but","i","also","know",5
"but","i","also","like",4
"but","i","am","a",26
"but","i","am","also",16
"but","i","am","back",10
"but","i","am","being",5
"but","i","am","curious",5
"but","i","am","excited",5
"but","i","am","feeling",6
"but","i","am","getting",7
"but","i","am","going",21
"but","i","am","good",3
"but","i","am","happy",7
"but","i","am","looking",9
"but","i","am","not",138
"but","i","am","pretty",13
"but","i","am","ready",9
"but","i","am","so",17
"but","i","am","starting",6
"but","i","am","still",47
"but","i","am","sure",38
"but","i","am","taking",3
"but","i","am","thinking",9
"but","i","am","very",6
"but","i","am","willing",8
"but","i","can","imagine",4
"but","i","can","see",5
"but","i","cant","be",5
"but","i","cant","find",4
"but","i","cant","help",6
"but","i","could","not",46
"but","i","did","not",86
"but","i","do","have",16
"but","i","do","know",14
"but","i","do","not",229
"but","i","do","think",10
"but","i","doubt","it",4
"but","i","feel","like",27
"but","i","find","it",9
"but","i","forgot","to",4
"but","i","guess","i",12
"but","i","guess","that",5
"but","i","had","a",14
"but","i","had","to",14
"but","i","have","a",31
"but","i","have","always",9
"but","i","have","been",35
"but","i","have","found",5
"but","i","have","got",15
"but","i","have","had",12
"but","i","have","heard",4
"but","i","have","never",17
"but","i","have","no",20
"but","i","have","not",24
"but","i","have","to",44
"but","i","have","yet",3
"but","i","hope","you",3
"but","i","just","do",11
"but","i","just","got",6
"but","i","just","had",3
"but","i","just","want",9
"but","i","kind","of",8
"but","i","know","i",16
"but","i","know","it",15
"but","i","know","that",18
"but","i","know","there",4
"but","i","know","they",5
"but","i","like","the",14
"but","i","love","the",17
"but","i","love","this",5
"but","i","still","have",17
"but","i","think","he",13
"but","i","think","i",39
"but","i","think","it",47
"but","i","think","that",15
"but","i","think","the",12
"but","i","think","they",11
"but","i","think","this",10
"but","i","think","we",17
"but","i","want","to",26
"but","i","wanted","to",27
"but","i","was","not",22
"but","i","will","be",34
"but","i","will","have",12
"but","i","will","need",3
"but","i","will","never",7
"but","i","will","not",22
"but","i","will","still",6
"but","i","will","try",3
"but","i","would","be",12
"but","i","would","like",12
"but","i","would","love",10
"but","i","would","never",4
"but","i","would","not",15
"but","i","would","rather",6
"but","i","would","say",8
"but","if","it","is",12
"but","if","there","is",8
"but","if","they","do",7
"but","if","you","are",39
"but","if","you","do",17
"but","if","you","really",7
"but","if","you","want",17
"but","in","a","good",6
"but","in","any","case",3
"but","in","doing","so",4
"but","in","the","case",6
"but","in","the","end",36
"but","in","the","meantime",10
"but","in","the","past",6
"but","is","not","that",4
"but","is","this","really",3
"but","it","can","be",7
"but","it","could","be",10
"but","it","did","not",37
"but","it","does","not",45
"but","it","has","a",7
"but","it","has","been",9
"but","it","has","not",13
"but","it","has","to",3
"but","it","is","a",83
"but","it","is","about",3
"but","it","is","actually",5
"but","it","is","all",17
"but","it","is","almost",7
"but","it","is","also",29
"but","it","is","an",10
"but","it","is","been",17
"but","it","is","better",6
"but","it","is","certainly",5
"but","it","is","clear",7
"but","it","is","definitely",10
"but","it","is","easy",4
"but","it","is","fun",7
"but","it","is","getting",3
"but","it","is","going",8
"but","it","is","good",12
"but","it","is","great",4
"but","it","is","hard",26
"but","it","is","important",6
"but","it","is","just",21
"but","it","is","kind",6
"but","it","is","like",7
"but","it","is","more",15
"but","it","is","my",9
"but","it","is","never",3
"but","it","is","nice",5
"but","it","is","no",7
"but","it","is","not",116
"but","it","is","nothing",5
"but","it","is","okay",8
"but","it","is","on",9
"but","it","is","one",11
"but","it","is","only",9
"but","it","is","pretty",7
"but","it","is","really",12
"but","it","is","sad",3
"but","it","is","so",21
"but","it","is","something",7
"but","it","is","still",28
"but","it","is","the",35
"but","it","is","time",6
"but","it","is","to",5
"but","it","is","too",4
"but","it","is","very",6
"but","it","is","what",9
"but","it","made","me",5
"but","it","needs","to",7
"but","it","seems","like",15
"but","it","seems","to",4
"but","it","should","be",7
"but","it","was","a",26
"but","it","was","close",4
"but","it","was","definitely",4
"but","it","was","fun",7
"but","it","was","good",7
"but","it","was","just",6
"but","it","was","more",4
"but","it","was","no",7
"but","it","was","not",51
"but","it","was","pretty",4
"but","it","was","still",10
"but","it","was","the",14
"but","it","was","too",5
"but","it","was","worth",9
"but","it","will","all",3
"but","it","will","be",27
"but","it","will","not",29
"but","it","will","probably",3
"but","it","would","be",24
"but","it","would","have",4
"but","it","would","not",8
"but","like","i","said",5
"but","no","matter","how",5
"but","no","matter","what",3
"but","no","one","else",5
"but","no","one","has",4
"but","no","one","knows",4
"but","none","of","them",7
"but","not","a","good",4
"but","not","all","of",11
"but","not","for","long",7
"but","not","in","a",7
"but","not","in","the",8
"but","not","so","much",13
"but","not","this","time",5
