"item","Frequency"
"m 2 30 p",19
"m 3 p m",19
"m 6 p m",19
"m a fan of",19
"m going to miss",19
"m gonna have to",19
"m not sure that",19
"m not sure why",19
"m so excited i",19
"m working on a",19
"made a lot of",19
"make it through the",19
"make sure you check",19
"makes you want to",19
"matter how many times",19
"me i follow back",19
"me if you want",19
"me im a big",19
"me to be a",19
"members of the public",19
"merry christmas to you",19
"mi run with a",19
"might be interested in",19
"might be the best",19
"more information about the",19
"more than 10 000",19
"more than 20 years",19
"more than an hour",19
"my dream come true",19
"my life would be",19
"my way to work",19
"need to be more",19
"need to do to",19
"need to get together",19
"need to go back",19
"never too late to",19
"no not at all",19
"not a big fan",19
"not going to happen",19
"not sure i can",19
"not sure if that",19
"not to say that",19
"now it s a",19
"of course there are",19
"of the best in",19
"of the day it",19
"of the hunger games",19
"of the more than",19
"of the people i",19
"of the region s",19
"of the time and",19
"of those days where",19
"of those people who",19
"off the top of",19
"on how to make",19
"on one of my",19
"on the front of",19
"on the last day",19
"on the other end",19
"on the rest of",19
"on the way out",19
"one of the highest",19
"one of the only",19
"one of the other",19
"out of the ordinary",19
"out of the oven",19
"out what to do",19
"over the last year",19
"p m friday and",19
"please follow me 3",19
"post traumatic stress disorder",19
"r i p whitney",19
"ready to go home",19
"really want to go",19
"right next to the",19
"rookie of the year",19
"s a lot more",19
"s been a great",19
"s been too long",19
"s hard for me",19
"s no need to",19
"s not a bad",19
"s not the only",19
"s safe to say",19
"s the first time",19
"said a lot of",19
"said referring to the",19
"said we want to",19
"same period last year",19
"see you all there",19
"seems to me that",19
"she doesn t want",19
"since i m not",19
"so happy for you",19
"so happy to have",19
"so hard to get",19
"so here it is",19
"so i think i",19
"so looking forward to",19
"sorry to hear about",19
"spent most of the",19
"square foot home with",19
"t feel like it",19
"t get out of",19
"t know if he",19
"t know what they",19
"t think that s",19
"t want to lose",19
"t want to talk",19
"take a lot of",19
"take part in the",19
"thank you it was",19
"thanks for following the",19
"thanks for letting me",19
"thanks for the add",19
"thanks for the mentions",19
"thanks looking forward to",19
"thanks so much to",19
"thanks to and for",19
"that all of the",19
"that doesn t sound",19
"that s all you",19
"that s because the",19
"that s it i",19
"that s when you",19
"that the number of",19
"that we have to",19
"that you will be",19
"the best thing to",19
"the case of a",19
"the city of detroit",19
"the department of health",19
"the end of last",19
"the end of that",19
"the fact that there",19
"the game in the",19
"the hang of it",19
"the last several years",19
"the line of duty",19
"the most of it",19
"the nation s top",19
"the next time i",19
"the obama administration has",19
"the past four years",19
"the release of the",19
"the right time to",19
"the safety of the",19
"the same period last",19
"the same way as",19
"the st charles county",19
"the third quarter of",19
"the university of minnesota",19
"the way i am",19
"the world s biggest",19
"there are a couple",19
"there are people who",19
"there are those who",19
"there is a new",19
"there is always a",19
"there is not a",19
"there s a big",19
"there s nothing wrong",19
"there s only so",19
"there was only one",19
"there will also be",19
"think we re going",19
"this is where the",19
"this should be interesting",19
"thoughts and prayers go",19
"tickets go on sale",19
"time i ve been",19
"time in my life",19
"to all of my",19
"to be a real",19
"to be the case",19
"to come in and",19
"to do a lot",19
"to do just that",19
"to do something with",19
"to figure out why",19
"to get in touch",19
"to get it out",19
"to get through the",19
"to give it to",19
"to give them a",19
"to go into the",19
"to have a little",19
"to hear about the",19
"to know if you",19
"to let them know",19
"to look at it",19
"to make it look",19
"to make it work",19
"to pick up my",19
"to point out that",19
"to say i am",19
"to say i was",19
"to see how many",19
"to see so many",19
"to see the avengers",19
"to see you here",19
"to show for it",19
"to stand up for",19
"to start the season",19
"to the final four",19
"to those who are",19
"to try and get",19
"to try it out",19
"to win the game",19
"to work for the",19
"today was a good",19
"took me a while",19
"top of the list",19
"u s census bureau",19
"ve never had a",19
"waiting for you to",19
"want to be able",19
"want to do that",19
"want to get in",19
"was not able to",19
"was part of a",19
"we don t really",19
"we ll be at",19
"we ll try to",19
"what appeared to be",19
"what he was doing",19
"what is best for",19
"what makes you beautiful",19
"what s happening in",19
"what s not to",19
"what to expect when",19
"whatever it takes to",19
"when she was a",19
"when you realize that",19
"which is one of",19
"who am i kidding",19
"who s with me",19
"who would have thought",19
"why am i so",19
"will be held in",19
"will be interesting to",19
"will tell you that",19
"will you be there",19
"wish you the best",19
"with a hint of",19
"with a little more",19
"with a number of",19
"with friends and family",19
"with some of my",19
"you are most welcome",19
"you can check out",19
"you can get the",19
"you can have a",19
"you follow me please",19
"you get to see",19
"you go to the",19
"you have to take",19
"you know how it",19
"you know that you",19
"you ll get a",19
"you need to go",19
"you need to make",19
"you to know that",19
"you were able to",19
"you won t have",19
"1 2 cup of",18
"10 percent of the",18
"3 i love you",18
"30 a m and",18
"4th be with you",18
"a few months later",18
"a good thing for",18
"a kick out of",18
"a little bit and",18
"a long line of",18
"a lot going on",18
"a lot of us",18
"a lot to be",18
"a new pair of",18
"a phone call from",18
"a reflection of the",18
"a share of the",18
"a significant amount of",18
"a step in the",18
"a thing or two",18
"a whole lot more",18
"a year ago i",18
"about a third of",18
"according to court records",18
"according to the indictment",18
"all have a great",18
"all of the other",18
"all the things i",18
"all who came out",18
"always a good time",18
"am in love with",18
"an awful lot of",18
"an eye on the",18
"an increase in the",18
"an integral part of",18
"and a chance to",18
"and a pair of",18
"and didn t have",18
"and don t know",18
"and i are going",18
"and i ll send",18
"and i really like",18
"and i think you",18
"and i thought it",18
"and i ve never",18
"and i was so",18
"and it looks like",18
"and it won t",18
"and more than a",18
"and on top of",18
"and prayers go out",18
"and that was the",18
"and the people who",18
"and there is no",18
"and they didn t",18
"another part of the",18
"are part of a",18
"are your thoughts on",18
"aren t the only",18
"around the corner from",18
"around the same time",18
"arrested and charged with",18
"as it turned out",18
"as well as an",18
"at the cleveland clinic",18
"at the edge of",18
"at the high school",18
"at the time it",18
"attorney general eric holder",18
"awesome can t wait",18
"back and forth between",18
"battle of the bands",18
"be able to be",18
"be able to find",18
"be able to take",18
"beauty and the beast",18
"because i couldn t",18
"because i wanted to",18
"because it s not",18
"because of the way",18
"been waiting for this",18
"big fan of the",18
"big thanks to for",18
"bottom line is that",18
"but as soon as",18
"but i know it",18
"but i like to",18
"but i think they",18
"but it looks like",18
"but it was not",18
"but most of the",18
"but now it s",18
"but we re not",18
"by the time he",18
"can do about it",18
"can t find anything",18
"can t get any",18
"can t get over",18
"can t have a",18
"can t wait 2",18
"can you dm me",18
"cannot wait to see",18
"check out some of",18
"check us out at",18
"chief executive of the",18
"come and get it",18
"coming to an end",18
"contributed to this article",18
"couldn t ask for",18
"d like to think",18
"did i mention that",18
"did not know that",18
"did not return calls",18
"did you get a",18
"didn t mean to",18
"didn t see you",18
"didn t take long",18
"do i want to",18
"do it in a",18
"do we need to",18
"do you have the",18
"does a great job",18
"doesn t feel like",18
"doesn t mean the",18
"don t care who",18
"don t even remember",18
"don t know you",18
"don t like me",18
"don t take it",18
"don t think she",18
"down the street from",18
"either side of the",18
"end of the game",18
"especially if you re",18
"feels like i m",18
"felt the need to",18
"for a total of",18
"for all the great",18
"for an hour and",18
"for letting me know",18
"for the ff mention",18
"for the follow have",18
"for the foreseeable future",18
"for the right to",18
"for the rt hope",18
"for the use of",18
"for what it s",18
"for who i am",18
"for you if you",18
"from some of the",18
"get a follow back",18
"get caught up in",18
"get in for free",18
"get out of this",18
"get ready for a",18
"get the hang of",18
"get this party started",18
"get used to the",18
"give me a call",18
"going on at the",18
"going to be my",18
"going to continue to",18
"going to do that",18
"going to need a",18
"good luck to you",18
"had a dream about",18
"had a good day",18
"had a great night",18
"happy birthday have a",18
"happy birthday to me",18
"hard to come by",18
"has been trying to",18
"has not yet been",18
"has pleaded not guilty",18
"have a good night",18
"have the chance to",18
"have to do that",18
"have to say it",18
"have you ever seen",18
"having a good day",18
"he didn t even",18
"he didn t think",18
"he s got to",18
"he s not the",18
"he s on the",18
"he was in a",18
"he was taken to",18
"heart goes out to",18
"hi how are you",18
"hope you are enjoying",18
"hope you enjoy it",18
"hope you enjoy the",18
"how are you today",18
"how i met your",18
"how much of a",18
"how much of the",18
"i am thinking about",18
"i can get it",18
"i can see it",18
"i can t figure",18
"i can think about",18
"i cant wait for",18
"i cant wait till",18
"i couldn t agree",18
"i couldn t have",18
"i d be happy",18
"i decided to do",18
"i do not think",18
"i feel like this",18
"i feel sorry for",18
"i feel your pain",18
"i figured i d",18
"i got a lot",18
"i have been to",18
"i have to have",18
"i hope everyone had",18
"i just want a",18
