"w1","w2","rank"
"also","option",5
"also","ordered",17
"also","part",27
"also","people",13
"also","percent",6
"also","pick",7
"also","place",11
"also","placed",10
"also","plan",10
"also","plans",34
"also","play",20
"also","played",34
"also","point",14
"also","possible",14
"also","posted",8
"also","powerful",3
"also","president",4
"also","pretty",15
"also","probably",9
"also","proud",6
"also","provide",17
"also","provided",16
"also","purchase",5
"also","put",31
"also","questions",3
"also","quite",12
"also","reach",4
"also","realize",7
"also","realized",10
"also","really",44
"also","receive",15
"also","received",23
"also","recommend",8
"also","recorded",4
"also","reduced",8
"also","related",5
"also","relatively",3
"also","reminded",5
"also","reminds",9
"also","required",14
"also","right",11
"also","run",11
"also","s",6
"also","said",278
"also","sale",5
"also","saved",5
"also","saw",29
"also","say",28
"also","saying",4
"also","says",32
"also","scheduled",10
"also","school",3
"also","see",38
"also","seeing",6
"also","seek",5
"also","seeking",8
"also","seemed",7
"also","seems",14
"also","seen",25
"also","sell",11
"also","sells",9
"also","send",9
"also","sent",23
"also","served",25
"also","set",32
"also","shared",11
"also","show",18
"also","showed",23
"also","showing",4
"also","shown",5
"also","shows",15
"also","signed",8
"also","small",6
"also","something",12
"also","sometimes",10
"also","sorry",3
"also","sounds",5
"also","source",5
"also","speak",3
"also","special",5
"also","spend",4
"also","spotted",3
"also","started",23
"also","states",7
"also","still",20
"also","stop",6
"also","strong",10
"also","struggle",5
"also","struggling",3
"also","style",3
"also","submitted",5
"also","subscribe",3
"also","suggests",9
"also","super",3
"also","sure",13
"also","surprised",6
"also","suspect",3
"also","take",24
"also","takes",17
"also","taking",11
"also","talked",14
"also","talking",6
"also","taught",9
"also","team",3
"also","tell",11
"also","tells",5
"also","terrible",4
"also","th",9
"also","things",8
"also","think",46
"also","thought",16
"also","thrilled",4
"also","throw",3
"also","time",20
"also","today",8
"also","told",29
"also","took",39
"also","town",3
"also","traditional",3
"also","tried",17
"also","trouble",5
"also","true",21
"also","try",15
"also","trying",23
"also","turn",5
"also","turned",8
"also","turning",4
"also","two",13
"also","type",5
"also","us",8
"also","use",37
"also","used",84
"also","useful",6
"also","using",14
"also","value",4
"also","voted",11
"also","walk",4
"also","want",77
"also","wanted",39
"also","wants",32
"also","wash",3
"also","watch",11
"also","way",9
"also","wear",7
"also","well",8
"also","went",28
"also","will",141
"also","won",36
"also","work",23
"also","worked",23
"also","working",23
"also","works",23
"also","world",5
"also","worry",5
"also","worth",5
"also","write",14
"also","wrong",4
"also","wrote",16
"alter","ego",15
"alternative","energy",18
"alternative","healing",3
"alternative","medicine",5
"alternatively","can",5
"although","book",5
"although","can",12
"although","cant",14
"although","help",4
"although","kids",3
"although","know",18
"although","last",3
"although","least",3
"although","like",8
"although","little",8
"although","long",3
"although","looks",5
"although","made",3
"although","may",18
"although","might",7
"although","months",3
"although","much",5
"although","never",13
"although","new",5
"although","now",5
"although","people",6
"although","probably",5
"although","quite",7
"although","says",3
"although","seen",5
"although","sometimes",6
"although","still",17
"although","sure",10
"although","technically",3
"although","think",13
"although","thought",8
"although","three",5
"although","will",34
"aluminum","foil",20
"alumni","team",3
"always","able",8
"always","admired",8
"always","adventure",6
"always","agree",6
"always","always",35
"always","amazed",13
"always","appreciate",13
"always","appreciated",6
"always","around",9
"always","ask",18
"always","asked",3
"always","aware",3
"always","back",22
"always","bad",12
"always","best",41
"always","better",25
"always","big",11
"always","bring",16
"always","busy",8
"always","buy",5
"always","call",9
"always","case",10
"always","challenge",5
"always","chance",9
"always","changing",7
"always","chosen",3
"always","clean",3
"always","close",8
"always","comes",17
"always","considered",9
"always","count",20
"always","cut",3
"always","demand",4
"always","depend",3
"always","done",11
"always","drawn",4
"always","dream",6
"always","dreamed",13
"always","easier",7
"always","easy",22
"always","eat",10
"always","encouraged",4
"always","end",29
"always","ends",9
"always","engaging",3
"always","enjoyed",21
"always","enough",4
"always","excited",7
"always","expect",5
"always","fall",12
"always","fascinated",10
"always","fascinating",5
"always","feel",45
"always","feeling",3
"always","felt",45
"always","fight",4
"always","figure",3
"always","figured",4
"always","filled",4
"always","find",39
"always","first",15
"always","followed",3
"always","found",21
"always","full",9
"always","fun",62
"always","get",92
"always","gets",28
"always","getting",10
"always","give",28
"always","given",6
"always","go",44
"always","going",43
"always","good",131
"always","got",31
"always","great",80
"always","happens",10
"always","happy",40
"always","hard",15
"always","helps",10
"always","highlight",4
"always","hit",12
"always","hope",10
"always","huge",4
"always","hungry",5
"always","important",11
"always","impressed",8
"always","included",3
"always","intense",3
"always","interested",12
"always","interesting",18
"always","just",27
"always","keep",22
"always","kept",6
"always","knew",25
"always","know",23
"always","last",6
"always","late",22
"always","laugh",5
"always","left",7
"always","let",9
"always","like",32
"always","liked",32
"always","listen",11
"always","listening",3
"always","little",12
"always","long",7
"always","look",45
"always","looked",8
"always","looking",73
"always","lookout",10
"always","lose",6
"always","lot",5
"always","love",79
"always","loved",56
"always","made",13
"always","make",73
"always","makes",67
"always","man",4
"always","mean",10
"always","means",6
"always","missed",3
"always","money",4
"always","move",4
"always","moving",7
"always","much",15
"always","need",28
"always","needed",8
"always","needs",5
"always","negative",6
"always","next",19
"always","nice",50
"always","number",5
"always","offer",4
"always","one",46
"always","open",12
"always","option",5
"always","part",14
"always","people",15
"always","person",6
"always","place",11
"always","plan",7
"always","play",8
"always","playing",4
"always","positive",7
"always","possibility",8
"always","potential",3
"always","presence",4
"always","present",7
"always","pretty",7
"always","proud",4
"always","put",16
"always","quiet",5
"always","ready",16
"always","really",10
"always","red",3
"always","remember",62
"always","remembered",10
"always","remind",7
"always","right",39
"always","room",11
"always","running",3
"always","safe",6
"always","said",28
"always","saw",7
"always","say",65
"always","saying",10
"always","says",13
"always","see",23
"always","seeking",4
"always","seem",49
"always","seemed",11
"always","seems",32
"always","sign",4
"always","smile",17
"always","smiling",7
"always","somebody",3
"always","someone",16
"always","something",47
"always","sort",4
"always","stand",8
"always","start",12
"always","stay",19
"always","stop",4
"always","strong",8
"always","sunny",10
"always","support",15
"always","talk",16
"always","talking",10
"always","taste",7
"always","tell",35
"always","tells",4
"always","tempted",4
"always","think",56
"always","thinking",6
"always","thought",69
"always","three",3
"always","throws",3
"always","told",18
"always","took",7
"always","treat",11
"always","tried",10
"always","trouble",6
"always","true",7
"always","try",37
"always","trying",24
"always","turn",7
"always","two",8
"always","understand",4
"always","understood",5
"always","uphill",3
"always","used",11
"always","visit",5
"always","wait",7
"always","walked",3
"always","want",35
"always","wanted",144
"always","wanting",4
"always","wants",6
"always","watching",7
"always","way",23
"always","wear",11
"always","wearing",4
"always","welcome",29
"always","well",7
"always","will",67
"always","willing",12
"always","win",6
"always","wonder",19
"always","wondered",19
"always","wore",4
"always","work",20
"always","worked",7
"always","working",8
"always","worry",3
"always","worth",11
"amarillo","texas",7
"amazed","just",4
"amazed","see",4
"amazing","awesome",4
"amazing","beautiful",19
"amazing","day",62
"amazing","experience",11
"amazing","family",10
"amazing","glad",9
"amazing","good",8
"amazing","group",6
"amazing","idea",4
"amazing","job",30
"amazing","journey",5
"amazing","just",25
"amazing","little",6
"amazing","magical",3
"amazing","many",15
"amazing","much",26
"amazing","never",4
"amazing","new",22
"amazing","opportunity",8
"amazing","people",39
"amazing","person",15
"amazing","place",9
"amazing","project",5
"amazing","race",13
"amazing","said",4
"amazing","story",10
"amazing","thing",8
"amazing","things",33
"amazing","time",35
"amazing","views",5
"amazing","voice",16
"amazing","well",5
"amazing","will",14
"amazing","woman",14
"amazing","women",7
"amazing","work",26
"amazing","year",12
"amazingly","well",4
"amazon","just",4
"amazon","kindle",9
"amazon","will",5
"amber","ale",9
"amendment","one",5
"amendment","state",4
"america","came",5
"america","can",10
"america","first",6
"america","just",5
"america","made",6
"america","making",3
"america","next",6
"america","now",7
"america","part",4
"america","president",4
"america","really",3
"america","see",4
"america","today",12
"america","vote",3
"america","will",16
"american","airlines",48
"american","apparel",12
"american","artist",3
"american","association",17
"american","author",4
"american","bandstand",16
"american","beauty",8
"american","chamber",3
"american","cities",6
"american","citizen",9
"american","citizens",13
"american","civil",17
"american","community",9
"american","companies",8
"american","craft",10
"american","culture",10
"american","dream",38
"american","economy",11
"american","experience",6
"american","express",26
"american","family",6
"american","fan",4
"american","fare",3
"american","fashion",3
"american","flag",30
"american","food",3
"american","football",8
"american","forces",5
"american","friends",6
"american","girl",14
"american","guy",3
"american","heart",25
"american","heritage",5
"american","history",42
"american","homes",5
"american","horror",13
"american","idol",112
"american","indian",17
"american","indians",10
"american","institution",3
"american","jewish",3
"american","jobs",10
"american","journal",5
"american","league",28
"american","legion",24
"american","library",4
"american","life",12
"american","lives",4
"american","man",6
"american","music",12
"american","pale",9
"american","people",63
"american","pie",13
"american","poet",4
"american","poets",4
"american","political",5
"american","politics",18
"american","pop",4
"american","president",8
"american","public",18
"american","revolution",6
"american","right",4
"american","society",13
"american","soil",5
"american","south",4
"american","standard",3
"american","standards",3
"american","studies",10
"american","style",5
"american","tour",10
"american","troops",14
"american","way",8
"american","wedding",4
"american","wife",3
"american","women",14
"americans","believe",4
"americans","feel",4
"americans","love",4
"americans","make",5
"americans","must",4
"americans","need",9
"americans","never",4
"americans","prosperity",11
"americans","say",8
"americans","support",4
"americans","will",16
"americans","work",6
"americas","favorite",5
"amgen","tour",3
"amid","sea",3
"amino","acids",6
"among","american",4
"among","best",26
"among","first",29
"among","friends",8
"among","high",3
"among","lowest",6
"among","many",40
"among","members",5
"among","men",11
"among","nations",10
"among","others",49
"among","people",21
"among","popular",4
"among","republicans",13
"among","several",13
"among","stars",5
"among","students",10
"among","team",4
"among","things",59
"among","top",29
"among","us",41
"among","women",19
"among","worst",10
"amount","attention",6
"amount","beer",4
"amount","caffeine",3
"amount","hard",3
"amount","homework",5
"amount","interest",5
"amount","money",51
"amount","pay",4
"amount","people",12
"amount","product",4
"amount","sleep",5
"amount","time",88
"amount","weight",6
"amount","will",7
"amount","work",17
"amounts","time",3
"amusement","park",30
"amusement","parks",8
"amy","winehouse",26
"analog","digital",3
"analysis","will",3
"analysts","still",4
"anchor","steam",3
"ancient","art",3
"ancient","chinese",6
"ancient","egypt",4
"ancient","greeks",6
"ancient","rome",8
"andaz","hotel",4
"andouille","sausage",5
"andrew","jackson",7
"andrew","luck",44
"android","app",18
"android","devices",4
"android","market",20
"android","phone",12
"android","phones",9
"android","tablet",9
"ands","buts",3
"andy","dalton",8
"andy","grammer",3
"andy","warhols",4
"angel","food",6
"angel","pagan",6
"angela","bassett",4
"angela","corey",5
"angeles","area",13
"angeles","city",12
